year,STATE,DISTRICT,ASSESSMENT_UNIT,Recharge,Available,Extraction,Stage 
2016-17,MEGHALAYA,WEST KHASI HILLS,,0.0,0.0,,
2016-17,MIZORAM,AIZAWL,,0.0,0.0,,
2016-17,MIZORAM,CHAMPHAI,,0.0,0.0,,
2016-17,MIZORAM,KOLASIB,,0.0,0.0,,
2016-17,MIZORAM,LAWNGTLAI,,0.0,0.0,,
2016-17,MIZORAM,LUNGLEI,,0.0,0.0,,
2016-17,MIZORAM,MAMIT,,0.0,0.0,,
2016-17,MIZORAM,SAIHA,,0.0,0.0,,
2016-17,MIZORAM,SERCHHIP,,0.0,0.0,,
2016-17,NAGALAND,Dimapur,,0.0,0.0,,
2016-17,NAGALAND,Kiphire,,0.0,0.0,,
2016-17,NAGALAND,Kohima,,0.0,0.0,,
2016-17,NAGALAND,Longleng,,0.0,0.0,,
2016-17,NAGALAND,Mokokchung,,0.0,0.0,,
2016-17,NAGALAND,Mon,,0.0,0.0,,
2016-17,NAGALAND,Peren,,0.0,0.0,,
2016-17,NAGALAND,Phek,,0.0,0.0,,
2016-17,NAGALAND,Tuensang,,0.0,0.0,,
2016-17,NAGALAND,Wokha,,0.0,0.0,,
2016-17,NAGALAND,Zunheboto,,0.0,0.0,,
2016-17,ODISHA,ANGUL,,4212.74,3791.45,115.72,32.9
2016-17,ODISHA,BALASORE,,20211.43,18190.28,576.87,20.72
2016-17,ODISHA,BARGARH,,9198.48,8278.63,524.86,21.7
2016-17,ODISHA,BHADRAK,,42923.01,38853.75,1857.71,57.5
2016-17,ODISHA,BOLANGIR,,1805.37,1624.83,54.18,29.35
2016-17,ODISHA,BOUDH,,7213.68,6492.32,385.81,25.27
2016-17,ODISHA,CUTTACK,,26197.28,23577.55,1420.42,40.15
2016-17,ODISHA,DEOGARH,,9458.73,8512.86,53.13,23.05
2016-17,ODISHA,DHENKANAL,,15125.56,13755.84,804.16,26.68
2016-17,ODISHA,GAJAPATI,,2317.48,2085.73,207.57,40.71
2016-17,ODISHA,GANJAM,,41724.09,37551.68,3971.57,36.51
2016-17,ODISHA,JAGATSINGHPUR,,28709.29,25838.36,1196.33,49.71
2016-17,ODISHA,JAJPUR,,12055.95,10955.47,720.89,52.63
2016-17,ODISHA,JHARSUGUDA,,0.0,0.0,,
2016-17,ODISHA,KALAHANDI,,21289.63,19160.66,1112.19,21.74
2016-17,ODISHA,KANDHAMAL,,1573.78,1416.4,10.42,31.15
2016-17,ODISHA,KENDRAPARA,,19943.2,17948.87,664.87,34.55
2016-17,ODISHA,KEONJHAR,,9327.37,8394.63,268.97,40.21
2016-17,ODISHA,KHURDA,,16101.7,14491.52,925.64,40.94
2016-17,ODISHA,KORAPUT,,9766.43,8789.78,550.57,18.6
2016-17,ODISHA,MALKANGIRI,,9034.99,8131.48,197.0,9.84
2016-17,ODISHA,MAYURBHANJ,,26265.69,23639.09,313.67,25.52
2016-17,ODISHA,NABARANGAPUR,,1900.12,1710.1,186.39,20.15
2016-17,ODISHA,NAYAGARH,,6279.47,5651.52,423.73,35.02
2016-17,ODISHA,NUAPADA,,5899.08,5309.16,352.78,48.53
2016-17,ODISHA,PURI,,34683.88,31806.78,2959.74,43.66
2016-17,ODISHA,RAYAGADA,,2785.84,2507.25,53.59,26.31
2016-17,ODISHA,SAMBALPUR,,15747.92,14173.13,371.41,13.27
2016-17,ODISHA,SUBARNAPUR,,8172.39,7443.99,708.92,25.47
2016-17,ODISHA,SUNDARGARH,,4683.05,4214.74,59.67,24.79
2016-17,PUNJAB,Amritsar,,156231.58,142135.86,6118.31,167.35
2016-17,PUNJAB,Barnala,,60066.46,54059.81,2421.33,211.52
2016-17,PUNJAB,Bathinda,,136488.88,122839.99,5623.6,106.87
2016-17,PUNJAB,Faridkot,,79073.74,71166.36,2482.01,138.65
2016-17,PUNJAB,Fatehgarh Sahib,,62720.03,56448.02,2435.62,202.36
2016-17,PUNJAB,Fazilka,,104087.21,93678.49,4485.04,78.67
2016-17,PUNJAB,Firozpur,,148857.1,133971.39,3079.35,133.73
2016-17,PUNJAB,Gurdaspur,,183740.92,167293.2,6255.43,124.46
2016-17,PUNJAB,Hoshiarpur,,97175.55,88926.24,5907.19,102.32
2016-17,PUNJAB,Jalandhar,,113150.64,102436.8,11954.52,257.59
2016-17,PUNJAB,Kapurthala,,74357.99,66922.18,3051.64,220.62
2016-17,PUNJAB,Ludhiana,,182446.45,164201.81,13305.85,211.16
2016-17,PUNJAB,Mansa,,106674.41,96006.96,2869.29,154.02
2016-17,PUNJAB,Moga,,100255.32,90229.78,3678.05,250.4
2016-17,PUNJAB,Muktsar,,128949.14,116054.23,3369.0,43.49
2016-17,PUNJAB,Pathankot,,41500.49,37350.44,2517.86,53.21
2016-17,PUNJAB,Patiala,,139453.17,126131.53,7062.23,226.43
2016-17,PUNJAB,Rupnagar,,44555.41,40977.55,2550.34,100.9
2016-17,PUNJAB,Sangrur,,124192.82,111773.54,5617.31,301.62
2016-17,PUNJAB,Tarn Taran,,97675.01,87907.5,4180.28,193.38
2016-17,RAJASTHAN,AJMER,,0.0,0.0,,
2016-17,RAJASTHAN,ALWAR,,0.0,0.0,,
2016-17,RAJASTHAN,BANSWARA,,10607.58,9546.82,1135.62,55.77
2016-17,RAJASTHAN,BARAN,,15842.69,14258.41,1378.28,84.84
2016-17,RAJASTHAN,BARMER,,0.0,0.0,,
2016-17,RAJASTHAN,BHARATPUR,,0.0,0.0,,
2016-17,RAJASTHAN,BHILWARA,,5303.43,4780.74,321.32,135.94
2016-17,RAJASTHAN,BIKANER,,316.91,286.62,6.4,2.23
2016-17,RAJASTHAN,BUNDI,,14829.93,13346.93,886.29,69.71
2016-17,RAJASTHAN,CHITTAURGARH,,4684.14,4252.92,275.88,155.11
2016-17,RAJASTHAN,CHURU,,0.0,0.0,,
2016-17,RAJASTHAN,DAUSA,,0.0,0.0,,
2016-17,RAJASTHAN,DHAULPUR,,1177.96,1118.76,216.37,146.29
2016-17,RAJASTHAN,DUNGARPUR,,2537.61,2283.85,89.72,31.9
2016-17,RAJASTHAN,GANGANAGAR,,48937.55,44612.46,33.67,38.97
2016-17,RAJASTHAN,HANUMANGARH,,22240.68,20081.26,850.15,63.29
2016-17,RAJASTHAN,JAIPUR,,0.0,0.0,,
2016-17,RAJASTHAN,JAISALMER,,0.0,0.0,,
2016-17,RAJASTHAN,JALOR,,16747.65,15072.89,69.12,99.91
2016-17,RAJASTHAN,JHALAWAR,,4788.91,4341.24,819.63,171.22
2016-17,RAJASTHAN,JHUNJHUNU,,0.0,0.0,,
2016-17,RAJASTHAN,JODHPUR,,0.0,0.0,,
2016-17,RAJASTHAN,KARAULI,,2841.55,2557.39,369.31,210.1
2016-17,RAJASTHAN,KOTA,,29679.87,26711.88,3424.82,77.82
2016-17,RAJASTHAN,NAGAUR,,0.0,0.0,,
2016-17,RAJASTHAN,PALI,,3126.88,2814.19,272.37,128.42
2016-17,RAJASTHAN,PRATAPGARH,,1652.67,1487.94,94.71,96.79
2016-17,RAJASTHAN,RAJSAMAND,,1394.59,1255.12,177.72,91.32
2016-17,RAJASTHAN,SAWAI MADHOPUR,,5285.75,4757.17,1289.34,199.51
2016-17,RAJASTHAN,SIKAR,,0.0,0.0,,
2016-17,RAJASTHAN,SIROHI,,0.0,0.0,,
2016-17,RAJASTHAN,TONK,,11409.6,10268.64,1658.34,80.09
2016-17,RAJASTHAN,UDAIPUR,,3615.44,3253.88,156.17,68.96
2016-17,SIKKIM,Mangan,,0.0,0.0,,
2016-17,SIKKIM,Soreng,,0.0,0.0,,
2016-17,TAMILNADU,ARIYALUR,,9666.57,8699.91,,
2016-17,TAMILNADU,CHENGALPATTU,,82.63,74.36,,
2016-17,TAMILNADU,CHENNAI,,140.16,126.14,,
2016-17,TAMILNADU,COIMBATORE,,0.0,0.0,,
2016-17,TAMILNADU,CUDDALORE,,3614.19,3252.77,,
2016-17,TAMILNADU,DHARMAPURI,,1000.0,900.0,,
2016-17,TAMILNADU,DINDIGUL,,5832.49,5249.23,,
2016-17,TAMILNADU,ERODE,,209.78,188.8,,
2016-17,TAMILNADU,KALLAKURICHCHI,,606.95,546.23,,
2016-17,TAMILNADU,KANCHEEPURAM,,51.04,45.92,,
2016-17,TAMILNADU,KANNIYAKUMARI,,17785.87,16007.27,,
2016-17,TAMILNADU,KARUR,,0.0,0.0,,
2016-17,TAMILNADU,KRISHNAGIRI,,5.32,4.79,,
2016-17,TAMILNADU,MADURAI,,6346.09,5711.47,,
2016-17,TAMILNADU,NAGAPATTINAM,,116.09,104.49,,
2016-17,TAMILNADU,NAMAKKAL,,6433.71,5790.35,,
2016-17,TAMILNADU,PERAMBALUR,,5164.58,4648.11,,
2016-17,TAMILNADU,PUDUKKOTTAI,,12218.49,10996.63,,
2016-17,TAMILNADU,RAMANATHAPURAM,,0.0,0.0,,
2016-17,TAMILNADU,RANIPET,,10.96,9.85,,
2016-17,TAMILNADU,SALEM,,10732.02,9658.77,,
2016-17,TAMILNADU,SIVAGANGAI,,0.0,0.0,,
2016-17,TAMILNADU,TENKASI,,27898.92,25108.98,0.0,0.0
2016-17,TAMILNADU,THANJAVUR,,22015.87,19814.26,,
2016-17,TAMILNADU,THE NILGIRIS,,164.35,147.91,,
2016-17,TAMILNADU,THENI,,2724.3,2451.87,,
2016-17,TAMILNADU,THIRUVARUR,,3541.97,3187.77,,
2016-17,TAMILNADU,THOOTHUKUDI,,1821.4,1639.26,,
2016-17,TAMILNADU,TIRUCHIRAPPALLI,,14344.8,12910.31,,
2016-17,TAMILNADU,TIRUNELVELI,,23929.96,21536.91,,
2016-17,TAMILNADU,TIRUPATHUR,,2.84,2.56,,
2016-17,TAMILNADU,TIRUPPUR,,0.0,0.0,,
2016-17,TAMILNADU,TIRUVALLUR,,346.96,312.25,,
2016-17,TAMILNADU,TIRUVANNAMALAI,,225.7,203.12,,
2016-17,TAMILNADU,VELLORE,,7.7,6.9,,
2016-17,TAMILNADU,VILLUPURAM,,0.0,0.0,,
2016-17,TAMILNADU,VIRUDHUNAGAR,,5073.98,4566.58,,
2016-17,TELANGANA,Adilabad,,4798.13,4318.31,254.36,29.16
2016-17,TELANGANA,Bhadradri Kothagudem,,14916.26,13424.62,845.7,18.0
2016-17,TELANGANA,Hanumakonda,,8052.78,7247.49,422.1,47.8
2016-17,TELANGANA,Hyderabad,,,,,
2016-17,TELANGANA,Jagtial,,39165.39,35885.45,747.65,52.25
2016-17,TELANGANA,Jangaon,,6079.67,5471.7,463.97,59.17
2016-17,TELANGANA,Jayashankar Bhupalapally,,16195.29,14769.6,774.86,63.81
2016-17,TELANGANA,Jogulamba Gadwal,,28749.32,25874.37,360.23,35.82
2016-17,TELANGANA,Kamareddy,,10212.82,9308.56,563.4,37.08
2016-17,TELANGANA,Karimnagar,,39770.48,35793.43,806.83,39.62
2016-17,TELANGANA,Khammam,,88409.9,79568.89,2125.72,26.22
2016-17,TELANGANA,Komarambheem Asifabad,,0.0,0.0,,
2016-17,TELANGANA,Mahabubabad,,34290.87,30861.75,539.81,59.8
2016-17,TELANGANA,Mahabubnagar,,,,,
2016-17,TELANGANA,Mancherial,,34644.88,31180.4,531.13,19.16
2016-17,TELANGANA,Medak,,5057.7,4551.92,48.51,45.74
2016-17,TELANGANA,Medchal Malkajgiri,,,,,
2016-17,TELANGANA,Mulug,,14785.49,13306.94,45.58,32.08
2016-17,TELANGANA,Nagarkurnool,,,,,
2016-17,TELANGANA,Nalgonda,,89225.59,80331.51,3519.5,38.78
2016-17,TELANGANA,Narayanpet,,15567.32,14010.59,0.0,28.91
2016-17,TELANGANA,Nirmal,,18854.77,16969.3,431.35,29.13
2016-17,TELANGANA,Nizamabad,,52648.93,47384.04,1277.94,68.73
2016-17,TELANGANA,Peddapalle,,36781.88,33842.76,1284.14,39.83
2016-17,TELANGANA,Rajanna Siricilla,,,,,
2016-17,TELANGANA,Rangareddy,,,,,
2016-17,TELANGANA,Sangareddy,,1336.56,1202.9,18.65,21.84
2016-17,TELANGANA,Siddipet,,,,,
2016-17,TELANGANA,Suryapet,,105404.77,94864.3,1275.22,13.62
2016-17,TELANGANA,Vikarabad,,,,,
2016-17,TELANGANA,Wanaparthy,,7386.61,6703.48,192.58,28.23
2016-17,TELANGANA,Warangal,,55312.31,49904.24,341.07,40.61
2016-17,TELANGANA,Yadadri Bhuvanagiri,,15653.75,14173.87,226.08,20.57
2016-17,TRIPURA,DHALAI,,0.0,0.0,,
2016-17,TRIPURA,GOMATI,,0.0,0.0,,
2016-17,TRIPURA,KHOWAI,,0.0,0.0,,
2016-17,TRIPURA,NORTH TRIPURA,,0.0,0.0,,
2016-17,TRIPURA,SEPAHIJALA,,0.0,0.0,,
2016-17,TRIPURA,SOUTH TRIPURA,,0.0,0.0,,
2016-17,TRIPURA,UNAKOTI,,0.0,0.0,,
2016-17,TRIPURA,WEST TRIPURA,,0.0,0.0,,
2016-17,UTTAR PRADESH,AGRA,,85379.22,79175.53,10386.66,116.8
2016-17,UTTAR PRADESH,ALIGARH,,105109.95,96435.46,11080.98,72.51
2016-17,UTTAR PRADESH,AMBEDKAR NAGAR,,80402.51,73340.4,6033.74,62.02
2016-17,UTTAR PRADESH,AMETHI,,90313.34,82027.24,4729.24,61.06
2016-17,UTTAR PRADESH,AMROHA,,53496.73,50821.88,4564.47,96.4
2016-17,UTTAR PRADESH,AURAIYA,,72848.14,66345.38,2811.57,49.08
2016-17,UTTAR PRADESH,AYODHYA,,99866.63,91977.5,6691.13,63.13
2016-17,UTTAR PRADESH,AZAMGARH,,121000.1,113251.72,12787.7,68.58
2016-17,UTTAR PRADESH,BAGPAT,,39025.58,35906.31,2.45,97.9
2016-17,UTTAR PRADESH,BAHRAICH,,140697.54,132290.95,9178.6,54.09
2016-17,UTTAR PRADESH,BALLIA,,93528.69,87063.26,7698.07,62.73
2016-17,UTTAR PRADESH,BALRAMPUR,,95175.8,87291.34,5795.61,56.46
2016-17,UTTAR PRADESH,BANDA,,67457.92,63068.34,3762.52,65.03
2016-17,UTTAR PRADESH,BARABANKI,,204633.79,189227.52,8511.84,61.16
2016-17,UTTAR PRADESH,BAREILLY,,132457.06,125453.38,13150.76,67.94
2016-17,UTTAR PRADESH,BASTI,,78844.63,72479.21,6212.45,62.83
2016-17,UTTAR PRADESH,BIJNOR,,146628.52,135588.52,7567.86,69.37
2016-17,UTTAR PRADESH,BUDAUN,,84566.98,79125.41,8091.96,77.13
2016-17,UTTAR PRADESH,BULANDSHAHAR,,164045.66,151760.0,6449.51,91.38
2016-17,UTTAR PRADESH,CHANDAULI,,55974.33,51442.68,4439.93,52.61
2016-17,UTTAR PRADESH,CHITRAKOOT,,41176.93,37637.5,2375.04,82.66
2016-17,UTTAR PRADESH,DEORIA,,141143.86,129077.54,6870.06,59.15
2016-17,UTTAR PRADESH,ETAH,,62342.09,57190.39,4426.67,79.73
2016-17,UTTAR PRADESH,ETAWAH,,81401.08,74377.36,3091.88,42.71
2016-17,UTTAR PRADESH,FARRUKHABAD,,55959.58,51232.13,3784.93,73.27
2016-17,UTTAR PRADESH,FATEHPUR,,148919.71,138088.75,6945.93,70.27
2016-17,UTTAR PRADESH,FIROZABAD,,72334.04,66998.89,6405.04,112.0
2016-17,UTTAR PRADESH,G.B.NAGAR,,67159.4,61235.19,1530.81,101.52
2016-17,UTTAR PRADESH,GHAZIABAD,,42994.08,39537.27,8060.3,113.97
2016-17,UTTAR PRADESH,GHAZIPUR,,100703.66,95062.52,6582.8,60.83
2016-17,UTTAR PRADESH,GONDA,,100810.16,95098.48,9194.93,61.17
2016-17,UTTAR PRADESH,GORAKHPUR,,177653.66,162574.57,8686.27,59.76
2016-17,UTTAR PRADESH,HAMIRPUR,,53430.07,49274.64,2125.79,68.1
2016-17,UTTAR PRADESH,HAPUR,,52402.32,49239.51,3.27,100.18
2016-17,UTTAR PRADESH,HARDOI,,190954.65,175044.7,8219.51,58.32
2016-17,UTTAR PRADESH,HATHRAS,,66062.71,60900.13,3966.28,95.57
2016-17,UTTAR PRADESH,JALAUN,,116860.23,107643.87,4162.29,50.47
2016-17,UTTAR PRADESH,JAUNPUR,,131876.34,121359.98,12180.13,71.02
2016-17,UTTAR PRADESH,JHANSI,,80331.73,75209.43,3030.01,57.79
2016-17,UTTAR PRADESH,KANNAUJ,,73348.97,68168.77,4191.18,64.74
2016-17,UTTAR PRADESH,KANPUR DEHAT,,96440.41,89398.87,3925.7,72.96
2016-17,UTTAR PRADESH,KANPUR NAGAR,,88483.53,82606.71,7502.8,76.06
2016-17,UTTAR PRADESH,KASGANJ,,60019.77,55797.06,3786.7,73.51
2016-17,UTTAR PRADESH,KAUSHAMBI,,55906.21,51456.45,4266.45,76.52
2016-17,UTTAR PRADESH,KUSHI NAGAR,,175791.06,158877.47,8272.46,42.37
2016-17,UTTAR PRADESH,LAKHIMPUR KHERI,,215149.33,200857.99,11307.14,60.26
2016-17,UTTAR PRADESH,LALITPUR,,44341.12,41151.27,3256.65,79.58
2016-17,UTTAR PRADESH,LUCKNOW,,77212.48,71437.69,11666.73,66.49
2016-17,UTTAR PRADESH,MAHOBA,,21471.69,20083.16,1114.08,93.57
2016-17,UTTAR PRADESH,MAHRAJGANJ,,107526.86,99669.26,6716.82,60.27
2016-17,UTTAR PRADESH,MAINPURI,,94958.95,87386.42,4770.12,69.24
2016-17,UTTAR PRADESH,MATHURA,,124111.09,114757.33,6175.51,73.1
2016-17,UTTAR PRADESH,MAUNATH BHANJAN,,50015.31,46121.39,5989.67,65.68
2016-17,UTTAR PRADESH,MEERUT,,85085.96,79096.17,8766.22,77.69
2016-17,UTTAR PRADESH,MIRZAPUR,,63759.08,58442.03,6474.91,60.31
2016-17,UTTAR PRADESH,MORADABAD,,72007.79,67566.92,10051.78,85.03
2016-17,UTTAR PRADESH,MUZAFFARNAGAR,,117557.13,108153.27,6555.94,72.57
2016-17,UTTAR PRADESH,PILIBHIT,,119839.62,112185.4,5158.34,57.2
2016-17,UTTAR PRADESH,PRATAPGARH,,147965.2,137620.66,7853.59,74.75
2016-17,UTTAR PRADESH,PRAYAGRAJ,,147078.38,135052.05,16415.99,74.19
2016-17,UTTAR PRADESH,RAIBARELI,,131794.48,122099.81,6725.43,55.68
2016-17,UTTAR PRADESH,RAMPUR,,77384.78,71890.6,4930.74,72.11
2016-17,UTTAR PRADESH,SAHARANPUR,,132546.64,124716.66,6976.31,106.45
2016-17,UTTAR PRADESH,SAMBHAL,,49614.47,46540.89,5401.36,85.93
2016-17,UTTAR PRADESH,SANT KABIR NAGAR,,47250.37,44263.87,4110.76,66.17
2016-17,UTTAR PRADESH,SANT RAVIDAS NAGAR,,36687.9,33517.54,3336.18,80.26
2016-17,UTTAR PRADESH,SHAHJAHANPUR,,136624.75,127221.07,8071.57,60.84
2016-17,UTTAR PRADESH,SHAMLI,,45210.14,42549.8,3009.89,104.18
2016-17,UTTAR PRADESH,SHRAWASTI,,49082.38,46628.26,4.53,58.93
2016-17,UTTAR PRADESH,SIDDHARTH NAGAR,,92838.87,87601.59,6930.18,61.74
2016-17,UTTAR PRADESH,SITAPUR,,224591.13,206561.2,10628.9,57.34
2016-17,UTTAR PRADESH,SONBHADRA,,25204.08,23373.77,4071.87,64.67
2016-17,UTTAR PRADESH,SULTANPUR,,90915.59,83642.92,5776.6,60.28
2016-17,UTTAR PRADESH,UNNAO,,189106.61,177500.96,8150.97,60.67
2016-17,UTTAR PRADESH,VARANASI,,57048.76,53394.36,10328.05,91.21
2016-17,UTTARAKHAND,ALMORA,,,0.0,,
2016-17,UTTARAKHAND,BAGESHWAR,,,0.0,,
2016-17,UTTARAKHAND,CHAMOLI,,,0.0,,
2016-17,UTTARAKHAND,CHAMPAWAT,,,0.0,,
2016-17,UTTARAKHAND,DEHRADUN,,59709.89,54883.83,5460.81,21.77
2016-17,UTTARAKHAND,HARIDWAR,,46000.72,41698.43,2908.17,61.42
2016-17,UTTARAKHAND,NAINITAL,,18533.76,16680.38,3316.11,57.29
2016-17,UTTARAKHAND,PAURIGARHWAL,,,0.0,,
2016-17,UTTARAKHAND,PITHORAGARH,,,0.0,,
2016-17,UTTARAKHAND,RUDRAPRAYAG,,,0.0,,
2016-17,UTTARAKHAND,TEHRI GARHWAL,,,0.0,,
2016-17,UTTARAKHAND,UDHAMSINGH NAGAR,,78132.07,72027.55,3372.39,54.97
2016-17,UTTARAKHAND,UTTARKASHI,,,0.0,,
2016-17,WEST BENGAL,ALIPURDUAR,,,,,
2016-17,WEST BENGAL,BANKURA,,91574.53,82606.82,1784.68,53.41
2016-17,WEST BENGAL,BIRBHUM,,190101.65,171415.73,5029.01,44.12
2016-17,WEST BENGAL,DAKSHIN DINAJPUR,,113527.47,102738.32,3188.9,35.95
2016-17,WEST BENGAL,DARJILING,,,,,
2016-17,WEST BENGAL,HAORA,,15374.8,13837.33,760.79,31.53
2016-17,WEST BENGAL,HUGLI,,90060.77,81054.68,2903.9,50.31
2016-17,WEST BENGAL,JALPAIGURI,,,,,
2016-17,WEST BENGAL,JHARGRAM,,,,,
2016-17,WEST BENGAL,KALIMPONG,,,,,
2016-17,WEST BENGAL,KOCH BIHAR,,64322.69,57890.41,2120.28,60.16
2016-17,WEST BENGAL,KOLKATTA,,,,,
2016-17,WEST BENGAL,MALDA,,,,,
2016-17,WEST BENGAL,MURSHIDABAD,,175619.83,158319.4,2943.43,31.3
2016-17,WEST BENGAL,NADIA,,8644.76,7780.28,237.48,16.73
2016-17,WEST BENGAL,NORTH 24 PARGANAS,,,,,
2016-17,WEST BENGAL,PASCHIM BARDDHAMAN,,,,,
2016-17,WEST BENGAL,PASCHIM MEDINIPUR,,,,,
2016-17,,,,19366096.33,17844652.81,908830.83,69.69
2020-21,ANDAMAN AND NICOBAR ISLANDS,N & M ANDAMAN,,0.0,0.0,,
2020-21,ANDAMAN AND NICOBAR ISLANDS,NICOBAR,,0.0,0.0,,
2020-21,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMAN,,0.0,0.0,,
2020-21,ANDHRA PRADESH,Ananthapuramu,,30531.44,29004.72,1448.45,43.48
2020-21,ANDHRA PRADESH,Chittoor,,8846.2,8403.84,209.78,32.31
2020-21,ANDHRA PRADESH,East Godavari,,217863.75,206970.43,2450.2,19.15
2020-21,ANDHRA PRADESH,Guntur,,166582.52,158253.35,9829.08,28.08
2020-21,ANDHRA PRADESH,Krishna,,258428.97,245507.3,6794.82,27.21
2020-21,ANDHRA PRADESH,Kurnool,,129367.61,122898.92,480.71,14.41
2020-21,ANDHRA PRADESH,Prakasam,,49862.81,47369.41,804.35,24.69
2020-21,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,,171304.49,162739.22,1670.76,22.56
2020-21,ANDHRA PRADESH,Srikakulam,,58186.8,55277.3,2425.53,16.84
2020-21,ANDHRA PRADESH,Visakhapatnam,,23749.47,22561.73,1262.6,12.3
2020-21,ANDHRA PRADESH,Vizianagaram,,108475.16,103051.01,348.14,10.04
2020-21,ANDHRA PRADESH,West Godavari,,91665.87,87082.66,913.12,8.16
2020-21,ANDHRA PRADESH,Y.S.R Kadapa,,67735.69,64348.75,1710.72,45.46
2020-21,ARUNACHAL PRADESH,ANJAW,,0.0,0.0,,
2020-21,ARUNACHAL PRADESH,CHANGLANG,,0.0,0.0,,
2020-21,ARUNACHAL PRADESH,DIBANG VALLEY,,0.0,0.0,,
2020-21,ARUNACHAL PRADESH,EAST KAMENG,,0.0,0.0,,
2020-21,ARUNACHAL PRADESH,EAST SIANG,,0.0,0.0,,
2020-21,ARUNACHAL PRADESH,KURUNG KUMEY,,0.0,0.0,,
2020-21,ARUNACHAL PRADESH,LOHIT,,0.0,0.0,,
2020-21,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,,0.0,0.0,,
2020-21,ARUNACHAL PRADESH,LOWER SUBANSIRI,,0.0,0.0,,
2020-21,ARUNACHAL PRADESH,PAPUM PARE,,0.0,0.0,,
2020-21,ARUNACHAL PRADESH,TAWANG,,0.0,0.0,,
2020-21,ARUNACHAL PRADESH,TIRAP,,0.0,0.0,,
2020-21,ARUNACHAL PRADESH,UPPER SIANG,,0.0,0.0,,
2020-21,ARUNACHAL PRADESH,UPPER SUBANSIRI,,0.0,0.0,,
2020-21,ARUNACHAL PRADESH,WEST KAMENG,,0.0,0.0,,
2020-21,ARUNACHAL PRADESH,WEST SIANG,,0.0,0.0,,
2020-21,BIHAR,ARARIA,,0.0,0.0,,
2020-21,BIHAR,ARWAL,,0.0,0.0,,
2020-21,BIHAR,AURANGABAD,,0.0,0.0,,
2020-21,BIHAR,BANKA,,0.0,0.0,,
2020-21,BIHAR,BEGUSARAI,,0.0,0.0,,
2020-21,BIHAR,BHAGALPUR,,0.0,0.0,,
2020-21,BIHAR,BHOJPUR,,0.0,0.0,,
2020-21,BIHAR,BUXAR,,0.0,0.0,,
2020-21,BIHAR,DARBHANGA,,0.0,0.0,,
2020-21,BIHAR,EAST CHAMPARAN,,0.0,0.0,,
2020-21,BIHAR,GAYA,,0.0,0.0,,
2020-21,BIHAR,GOPALGANJ,,0.0,0.0,,
2020-21,BIHAR,JAMUI,,0.0,0.0,,
2020-21,BIHAR,JEHANABAD,,0.0,0.0,,
2020-21,BIHAR,KAIMUR,,0.0,0.0,,
2020-21,BIHAR,KATIHAR,,0.0,0.0,,
2020-21,BIHAR,KHAGARIA,,0.0,0.0,,
2020-21,BIHAR,KISHANGANJ,,0.0,0.0,,
2020-21,BIHAR,LAKHISARAI,,0.0,0.0,,
2020-21,BIHAR,MADHEPURA,,0.0,0.0,,
2020-21,BIHAR,MADHUBANI,,0.0,0.0,,
2020-21,BIHAR,MUNGER,,0.0,0.0,,
2020-21,BIHAR,MUZAFFARPUR,,0.0,0.0,,
2020-21,BIHAR,NALANDA,,0.0,0.0,,
2020-21,BIHAR,NAWADA,,0.0,0.0,,
2020-21,BIHAR,PATNA,,0.0,0.0,,
2020-21,BIHAR,PURNEA,,0.0,0.0,,
2020-21,BIHAR,ROHTAS,,0.0,0.0,,
2020-21,BIHAR,SAHARSA,,0.0,0.0,,
2020-21,BIHAR,SAMASTIPUR,,0.0,0.0,,
2020-21,BIHAR,SARAN,,0.0,0.0,,
2020-21,BIHAR,SHEIKHPURA,,0.0,0.0,,
2020-21,BIHAR,SHEOHAR,,0.0,0.0,,
2020-21,BIHAR,SITAMARHI,,0.0,0.0,,
2020-21,BIHAR,SIWAN,,0.0,0.0,,
2020-21,BIHAR,SUPAUL,,0.0,0.0,,
2020-21,BIHAR,VAISHALI,,0.0,0.0,,
2020-21,BIHAR,WEST CHAMPARAN,,0.0,0.0,,
2020-21,CHHATTISGARH,BALOD,,17292.86,15563.58,719.85,50.56
2020-21,CHHATTISGARH,BALODA BAZAR,,30685.56,27617.0,1730.51,44.17
2020-21,CHHATTISGARH,BALRAMPUR,,2998.34,2698.5,55.77,25.16
2020-21,CHHATTISGARH,BASTAR,,1025.45,931.69,31.56,70.78
2020-21,CHHATTISGARH,BEMETARA,,17607.22,15846.49,409.41,49.84
2020-21,CHHATTISGARH,BIJAPUR,,15.33,13.8,0.12,15.0
2020-21,CHHATTISGARH,BILASPUR,,13669.15,12302.22,777.96,38.77
2020-21,CHHATTISGARH,DANTEWADA,,49.4,44.46,0.11,0.25
2020-21,CHHATTISGARH,DHAMTARI,,24814.26,22332.82,658.15,81.34
2020-21,CHHATTISGARH,DURG,,14624.09,13161.68,495.49,60.19
2020-21,CHHATTISGARH,GARIABAND,,11646.75,10482.07,279.31,55.97
2020-21,CHHATTISGARH,JANJGIR-CHAMPA,,29152.2,26431.63,1974.06,43.17
2020-21,CHHATTISGARH,JASHPUR,,1427.01,1284.3,38.49,27.04
